BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+0:00,2.0,11,Fassa Bortolo,4:56 4:56,\u25bc9,4,2004
,,+0:00,9.0,12,Gerolsteiner,5:08 5:08,\u25bc3,4,2004
,,+0:00,14.0,13,Brioches La Boulang\xe8re,",, 5:08",\u25b21,4,2004
,,+0:00,12.0,14,Domina Vacanze,5:12 5:12,\u25bc2,4,2004
,,+0:00,16.0,15,Lotto - Domo,6:19 6:19,\u25b21,4,2004
,,+0:00,17.0,16,Saeco,7:29 7:29,\u25b21,4,2004
,,+0:00,8.0,17,Fdjeux.com,8:04 8:04,\u25bc9,4,2004
,,+0:00,18.0,18,R.a.g.t Semence - Mg Rover,10:37 10:37,-,4,2004
,,+0:00,19.0,19,Cofidis,13:53 13:53,-,4,2004
,,+0:00,21.0,20,Euskaltel - Euskadi,14:39 14:39,\u25b21,4,2004
,,+0:00,20.0,21,Cr\xe9dit Agricole,15:16 15:16,\u25bc1,4,2004
,,+ - 20:03:49,4.0,1,CSC ProTeam,58:05:51 58:05:51,\u25b23,5,2004
,,+ - 20:03:49,8.0,2,Alessio - Bianchi,2:04 2:04,\u25b26,5,2004
,,+ - 20:03:49,13.0,3,Brioches La Boulang\xe8re,3:16 3:16,\u25b210,5,2004
,,+ - 20:03:49,17.0,4,Fdjeux.com,6:12 6:12,\u25b213,5,2004
,,+ - 20:03:49,1.0,5,US Postal Service,10:41 10:41,\u25bc4,5,2004
,,+ - 20:03:49,2.0,6,Phonak Hearing Systems,11:54 11:54,\u25bc4,5,2004
,,+ - 20:03:49,19.0,7,Cofidis,12:01 12:01,\u25b212,5,2004
,,+ - 20:03:49,3.0,8,T-Mobile Team,12:25 12:25,\u25bc5,5,2004
,,+ - 20:03:49,5.0,9,Illes Balears - Banesto,12:35 12:35,\u25bc4,5,2004
,,+ - 20:03:49,6.0,10,Rabobank ProTeam,12:55 12:55,\u25bc4,5,2004
,,+ - 20:03:49,7.0,11,Liberty Seguros,13:35 13:35,\u25bc4,5,2004
,,+ - 20:03:49,9.0,12,Quickstep - Davitamon,15:01 15:01,\u25bc3,5,2004
,,+ - 20:03:49,10.0,13,AG2R Pr\xe9voyance,15:21 15:21,\u25bc3,5,2004
,,+ - 20:03:49,11.0,14,Fassa Bortolo,15:37 15:37,\u25bc3,5,2004
,,+ - 20:03:49,12.0,15,Gerolsteiner,15:49 15:49,\u25bc3,5,2004
,,+ - 20:03:49,14.0,16,Domina Vacanze,15:53 15:53,\u25bc2,5,2004
,,+ - 20:03:49,15.0,17,Lotto - Domo,17:00 17:00,\u25bc2,5,2004
,,+ - 20:03:49,16.0,18,Saeco,18:10 18:10,\u25bc2,5,2004
,,+ - 20:03:49,18.0,19,R.a.g.t Semence - Mg Rover,21:18 21:18,\u25bc1,5,2004
,,+ - 20:03:49,20.0,20,Euskaltel - Euskadi,25:20 25:20,-,5,2004
,,+ - 20:03:49,21.0,21,Cr\xe9dit Agricole,25:57 25:57,-,5,2004
,,+ - 24:37:30,1.0,1,CSC ProTeam,71:46:54 71:46:54,-,6,2004
,,+ - 24:37:30,2.0,2,Alessio - Bianchi,2:04 2:04,-,6,2004
,,+ - 24:37:30,3.0,3,Brioches La Boulang\xe8re,3:16 3:16,-,6,2004
,,+ - 24:37:30,4.0,4,Fdjeux.com,6:12 6:12,-,6,2004
,,+ - 24:37:30,5.0,5,US Postal Service,10:41 10:41,-,6,2004
,,+ - 24:37:30,6.0,6,Phonak Hearing Systems,11:54 11:54,-,6,2004
,,+ - 24:37:30,7.0,7,Cofidis,12:01 12:01,-,6,2004
,,+ - 24:37:30,8.0,8,T-Mobile Team,12:25 12:25,-,6,2004
,,+ - 24:37:30,9.0,9,Illes Balears - Banesto,12:35 12:35,-,6,2004
,,+ - 24:37:30,10.0,10,Rabobank ProTeam,12:55 12:55,-,6,2004
,,+ - 24:37:30,11.0,11,Liberty Seguros,13:35 13:35,-,6,2004
,,+ - 24:37:30,12.0,12,Quickstep - Davitamon,15:01 15:01,-,6,2004
,,+ - 24:37:30,13.0,13,AG2R Pr\xe9voyance,15:21 15:21,-,6,2004
,,+ - 24:37:30,14.0,14,Fassa Bortolo,15:37 15:37,-,6,2004
,,+ - 24:37:30,15.0,15,Gerolsteiner,15:49 15:49,-,6,2004
,,+ - 24:37:30,16.0,16,Domina Vacanze,15:53 15:53,-,6,2004
,,+ - 24:37:30,17.0,17,Lotto - Domo,17:00 17:00,-,6,2004
,,+ - 24:37:30,18.0,18,Saeco,18:10 18:10,-,6,2004
,,+ - 24:37:30,19.0,19,R.a.g.t Semence - Mg Rover,21:18 21:18,-,6,2004
,,+ - 24:37:30,20.0,20,Euskaltel - Euskadi,25:20 25:20,-,6,2004
,,+ - 24:37:30,21.0,21,Cr\xe9dit Agricole,25:57 25:57,-,6,2004
,,+ - 29:09:14,1.0,1,CSC ProTeam,85:22:06 85:22:06,-,7,2004
,,+ - 29:09:14,2.0,2,Alessio - Bianchi,2:04 2:04,-,7,2004
,,+ - 29:09:14,3.0,3,Brioches La Boulang\xe8re,3:16 3:16,-,7,2004
,,+ - 29:09:14,4.0,4,Fdjeux.com,6:12 6:12,-,7,2004
,,+ - 29:09:14,5.0,5,US Postal Service,10:41 10:41,-,7,2004
,,+ - 29:09:14,6.0,6,Phonak Hearing Systems,11:54 11:54,-,7,2004
,,+ - 29:09:14,7.0,7,Cofidis,12:01 12:01,-,7,2004
,,+ - 29:09:14,9.0,8,Illes Balears - Banesto,12:25 12:25,\u25b21,7,2004
,,+ - 29:09:14,8.0,9,T-Mobile Team,",, 12:25",\u25bc1,7,2004
,,+ - 29:09:14,10.0,10,Rabobank ProTeam,12:55 12:55,-,7,2004
,,+ - 29:09:14,11.0,11,Liberty Seguros,13:35 13:35,-,7,2004
,,+ - 29:09:14,12.0,12,Quickstep - Davitamon,15:01 15:01,-,7,2004
,,+ - 29:09:14,13.0,13,AG2R Pr\xe9voyance,15:21 15:21,-,7,2004
,,+ - 29:09:14,14.0,14,Fassa Bortolo,15:27 15:27,-,7,2004
,,+ - 29:09:14,15.0,15,Gerolsteiner,15:49 15:49,-,7,2004
,,+ - 29:09:14,16.0,16,Domina Vacanze,15:53 15:53,-,7,2004
,,+ - 29:09:14,17.0,17,Lotto - Domo,17:00 17:00,-,7,2004
,,+ - 29:09:14,18.0,18,Saeco,18:10 18:10,-,7,2004
,,+ - 29:09:14,19.0,19,R.a.g.t Semence - Mg Rover,21:18 21:18,-,7,2004
,,+ - 29:09:14,20.0,20,Euskaltel - Euskadi,25:10 25:10,-,7,2004
,,+ - 29:09:14,21.0,21,Cr\xe9dit Agricole,25:57 25:57,-,7,2004
,,+ - 33:03:36,1.0,1,CSC ProTeam,97:05:12 97:05:12,-,8,2004
,,+ - 33:03:36,2.0,2,Alessio - Bianchi,2:04 2:04,-,8,2004
,,+ - 33:03:36,3.0,3,Brioches La Boulang\xe8re,3:16 3:16,-,8,2004
,,+ - 33:03:36,4.0,4,Fdjeux.com,6:12 6:12,-,8,2004
,,+ - 33:03:36,5.0,5,US Postal Service,10:41 10:41,-,8,2004
,,+ - 33:03:36,6.0,6,Phonak Hearing Systems,11:54 11:54,-,8,2004
,,+ - 33:03:36,7.0,7,Cofidis,12:01 12:01,-,8,2004
,,+ - 33:03:36,9.0,8,T-Mobile Team,12:25 12:25,\u25b21,8,2004
,,+ - 33:03:36,8.0,9,Illes Balears - Banesto,",, 12:25",\u25bc1,8,2004
,,+ - 33:03:36,10.0,10,Rabobank ProTeam,12:55 12:55,-,8,2004
,,+ - 33:03:36,11.0,11,Liberty Seguros,13:35 13:35,-,8,2004
,,+ - 33:03:36,12.0,12,Quickstep - Davitamon,15:01 15:01,-,8,2004
,,+ - 33:03:36,13.0,13,AG2R Pr\xe9voyance,15:21 15:21,-,8,2004
,,+ - 33:03:36,14.0,14,Fassa Bortolo,15:27 15:27,-,8,2004
,,+ - 33:03:36,15.0,15,Gerolsteiner,15:49 15:49,-,8,2004
,,+ - 33:03:36,16.0,16,Domina Vacanze,15:53 15:53,-,8,2004
,,+ - 33:03:36,17.0,17,Lotto - Domo,17:21 17:21,-,8,2004
,,+ - 33:03:36,18.0,18,Saeco,18:10 18:10,-,8,2004
,,+ - 33:03:36,19.0,19,R.a.g.t Semence - Mg Rover,22:00 22:00,-,8,2004
,,+ - 33:03:36,20.0,20,Euskaltel - Euskadi,25:10 25:10,-,8,2004
,,+ - 33:03:36,21.0,21,Cr\xe9dit Agricole,25:57 25:57,-,8,2004
,,+ - 36:36:31,1.0,1,CSC ProTeam,107:43:57 107:43:57,-,9,2004
,,+ - 36:36:31,2.0,2,Alessio - Bianchi,2:04 2:04,-,9,2004
,,+ - 36:36:31,3.0,3,Brioches La Boulang\xe8re,3:16 3:16,-,9,2004
,,+ - 36:36:31,4.0,4,Fdjeux.com,6:12 6:12,-,9,2004
,,+ - 36:36:31,5.0,5,US Postal Service,10:41 10:41,-,9,2004
,,+ - 36:36:31,6.0,6,Phonak Hearing Systems,11:54 11:54,-,9,2004
,,+ - 36:36:31,7.0,7,Cofidis,",, 11:54",-,9,2004
,,+ - 36:36:31,8.0,8,T-Mobile Team,12:25 12:25,-,9,2004
,,+ - 36:36:31,9.0,9,Illes Balears - Banesto,",, 12:25",-,9,2004
,,+ - 36:36:31,10.0,10,Rabobank ProTeam,12:55 12:55,-,9,2004
,,+ - 36:36:31,11.0,11,Liberty Seguros,13:35 13:35,-,9,2004
,,+ - 36:36:31,12.0,12,Quickstep - Davitamon,15:01 15:01,-,9,2004
,,+ - 36:36:31,13.0,13,AG2R Pr\xe9voyance,15:21 15:21,-,9,2004
,,+ - 36:36:31,14.0,14,Fassa Bortolo,15:27 15:27,-,9,2004
,,+ - 36:36:31,15.0,15,Gerolsteiner,15:49 15:49,-,9,2004
,,+ - 36:36:31,16.0,16,Domina Vacanze,15:53 15:53,-,9,2004
,,+ - 36:36:31,17.0,17,Lotto - Domo,17:21 17:21,-,9,2004
,,+ - 36:36:31,18.0,18,Saeco,18:10 18:10,-,9,2004
,,+ - 36:36:31,19.0,19,R.a.g.t Semence - Mg Rover,22:00 22:00,-,9,2004
,,+ - 36:36:31,20.0,20,Euskaltel - Euskadi,25:10 25:10,-,9,2004
,,+ - 36:36:31,21.0,21,Cr\xe9dit Agricole,25:57 25:57,-,9,2004
,,+ - 42:42:14,1.0,1,CSC ProTeam,126:01:13 126:01:13,-,10,2004
,,+ - 42:42:14,2.0,2,Alessio - Bianchi,2:23 2:23,-,10,2004
,,+ - 42:42:14,3.0,3,Brioches La Boulang\xe8re,4:04 4:04,-,10,2004
,,+ - 42:42:14,12.0,4,Quickstep - Davitamon,9:49 9:49,\u25b28,10,2004
,,+ - 42:42:14,5.0,5,US Postal Service,10:48 10:48,-,10,2004
,,+ - 42:42:14,6.0,6,Phonak Hearing Systems,12:08 12:08,-,10,2004
,,+ - 42:42:14,8.0,7,T-Mobile Team,12:18 12:18,\u25b21,10,2004
,,+ - 42:42:14,9.0,8,Illes Balears - Banesto,12:32 12:32,\u25b21,10,2004
,,+ - 42:42:14,11.0,9,Liberty Seguros,13:49 13:49,\u25b22,10,2004
,,+ - 42:42:14,14.0,10,Fassa Bortolo,15:34 15:34,\u25b24,10,2004
,,+ - 42:42:14,18.0,11,Saeco,18:42 18:42,\u25b27,10,2004
,,+ - 42:42:14,20.0,12,Euskaltel - Euskadi,25:17 25:17,\u25b28,10,2004
,,+ - 42:42:14,21.0,13,Cr\xe9dit Agricole,26:29 26:29,\u25b28,10,2004
,,+ - 42:42:14,7.0,14,Cofidis,31:31 31:31,\u25bc7,10,2004
,,+ - 42:42:14,10.0,15,Rabobank ProTeam,32:00 32:00,\u25bc5,10,2004
,,+ - 42:42:14,16.0,16,Domina Vacanze,34:58 34:58,-,10,2004
,,+ - 42:42:14,15.0,17,Gerolsteiner,35:12 35:12,\u25bc2,10,2004
,,+ - 42:42:14,13.0,18,AG2R Pr\xe9voyance,",, 35:12",\u25bc5,10,2004
,,+ - 42:42:14,4.0,19,Fdjeux.com,35:56 35:56,\u25bc15,10,2004
,,+ - 42:42:14,17.0,20,Lotto - Domo,37:43 37:43,\u25bc3,10,2004
,,+ - 42:42:14,19.0,21,R.a.g.t Semence - Mg Rover,1:18:41 1:18:41,\u25bc2,10,2004
,,+ - 46:43:10,1.0,1,CSC ProTeam,138:04:01 138:04:01,-,11,2004
,,+ - 46:43:10,2.0,2,Alessio - Bianchi,2:23 2:23,-,11,2004
,,+ - 46:43:10,3.0,3,Brioches La Boulang\xe8re,4:16 4:16,-,11,2004
,,+ - 46:43:10,4.0,4,Quickstep - Davitamon,9:49 9:49,-,11,2004
,,+ - 46:43:10,5.0,5,US Postal Service,10:48 10:48,-,11,2004
,,+ - 46:43:10,10.0,6,Fassa Bortolo,11:51 11:51,\u25b24,11,2004
,,+ - 46:43:10,6.0,7,Phonak Hearing Systems,12:08 12:08,\u25bc1,11,2004
,,+ - 46:43:10,7.0,8,T-Mobile Team,12:18 12:18,\u25bc1,11,2004
,,+ - 46:43:10,8.0,9,Illes Balears - Banesto,13:05 13:05,\u25bc1,11,2004
,,+ - 46:43:10,9.0,10,Liberty Seguros,14:23 14:23,\u25bc1,11,2004
,,+ - 46:43:10,11.0,11,Saeco,19:28 19:28,-,11,2004
,,+ - 46:43:10,12.0,12,Euskaltel - Euskadi,21:36 21:36,-,11,2004
,,+ - 46:43:10,14.0,13,Cofidis,25:54 25:54,\u25b21,11,2004
,,+ - 46:43:10,13.0,14,Cr\xe9dit Agricole,26:29 26:29,\u25bc1,11,2004
,,+ - 46:43:10,15.0,15,Rabobank ProTeam,32:21 32:21,-,11,2004
,,+ - 46:43:10,16.0,16,Domina Vacanze,35:19 35:19,-,11,2004
,,+ - 46:43:10,17.0,17,Gerolsteiner,35:33 35:33,-,11,2004
,,+ - 46:43:10,18.0,18,AG2R Pr\xe9voyance,35:52 35:52,-,11,2004
,,+ - 46:43:10,19.0,19,Fdjeux.com,36:34 36:34,-,11,2004
,,+ - 46:43:10,20.0,20,Lotto - Domo,38:04 38:04,-,11,2004
,,+ - 46:43:10,21.0,21,R.a.g.t Semence - Mg Rover,1:19:31 1:19:31,-,11,2004
,,+ - 51:51:07,1.0,1,CSC ProTeam,153:18:56 153:18:56,-,12,2004
,,+ - 51:51:07,3.0,2,Brioches La Boulang\xe8re,12:19 12:19,\u25b21,12,2004
,,+ - 51:51:07,5.0,3,US Postal Service,12:47 12:47,\u25b22,12,2004
,,+ - 51:51:07,9.0,4,Illes Balears - Banesto,13:26 13:26,\u25b25,12,2004
,,+ - 51:51:07,7.0,5,Phonak Hearing Systems,",, 13:26",\u25b22,12,2004
,,+ - 51:51:07,8.0,6,T-Mobile Team,14:35 14:35,\u25b22,12,2004
,,+ - 51:51:07,4.0,7,Quickstep - Davitamon,15:42 15:42,\u25bc3,12,2004
,,+ - 51:51:07,10.0,8,Liberty Seguros,20:16 20:16,\u25b22,12,2004
,,+ - 51:51:07,12.0,9,Euskaltel - Euskadi,27:32 27:32,\u25b23,12,2004
,,+ - 51:51:07,11.0,10,Saeco,27:52 27:52,\u25b21,12,2004
,,+ - 51:51:07,14.0,11,Cr\xe9dit Agricole,40:17 40:17,\u25b23,12,2004
,,+ - 51:51:07,15.0,12,Rabobank ProTeam,43:08 43:08,\u25b23,12,2004
,,+ - 51:51:07,18.0,13,AG2R Pr\xe9voyance,44:33 44:33,\u25b25,12,2004
,,+ - 51:51:07,2.0,14,Alessio - Bianchi,46:04 46:04,\u25bc12,12,2004
,,+ - 51:51:07,6.0,15,Fassa Bortolo,55:12 55:12,\u25bc9,12,2004
,,+ - 51:51:07,16.0,16,Domina Vacanze,58:01 58:01,-,12,2004
,,+ - 51:51:07,13.0,17,Cofidis,1:01:25 1:01:25,\u25bc4,12,2004
,,+ - 51:51:07,17.0,18,Gerolsteiner,1:01:50 1:01:50,\u25bc1,12,2004
,,+ - 51:51:07,19.0,19,Fdjeux.com,1:07:10 1:07:10,-,12,2004
,,+ - 51:51:07,20.0,20,Lotto - Domo,1:28:33 1:28:33,-,12,2004
,,+ - 51:51:07,21.0,21,R.a.g.t Semence - Mg Rover,2:13:17 2:13:17,-,12,2004
,,+ - 58:00:27,1.0,1,CSC ProTeam,171:52:16 171:52:16,-,13,2004
,,+ - 58:00:27,3.0,2,US Postal Service,5:52 5:52,\u25b21,13,2004
,,+ - 58:00:27,6.0,3,T-Mobile Team,8:07 8:07,\u25b23,13,2004
,,+ - 58:00:27,2.0,4,Brioches La Boulang\xe8re,11:53 11:53,\u25bc2,13,2004
,,+ - 58:00:27,4.0,5,Illes Balears - Banesto,23:08 23:08,\u25bc1,13,2004
,,+ - 58:00:27,5.0,6,Phonak Hearing Systems,23:20 23:20,\u25bc1,13,2004
,,+ - 58:00:27,7.0,7,Quickstep - Davitamon,25:57 25:57,-,13,2004
,,+ - 58:00:27,11.0,8,Cr\xe9dit Agricole,48:42 48:42,\u25b23,13,2004
,,+ - 58:00:27,9.0,9,Euskaltel - Euskadi,55:53 55:53,-,13,2004
,,+ - 58:00:27,10.0,10,Saeco,56:36 56:36,-,13,2004
,,+ - 58:00:27,13.0,11,AG2R Pr\xe9voyance,58:14 58:14,\u25b22,13,2004
,,+ - 58:00:27,12.0,12,Rabobank ProTeam,1:00:08 1:00:08,-,13,2004
,,+ - 58:00:27,8.0,13,Liberty Seguros,1:20:37 1:20:37,\u25bc5,13,2004
,,+ - 58:00:27,14.0,14,Alessio - Bianchi,1:28:27 1:28:27,-,13,2004
,,+ - 58:00:27,20.0,15,Lotto - Domo,1:31:45 1:31:45,\u25b25,13,2004
,,+ - 58:00:27,18.0,16,Gerolsteiner,1:45:57 1:45:57,\u25b22,13,2004
,,+ - 58:00:27,19.0,17,Fdjeux.com,1:46:52 1:46:52,\u25b22,13,2004
,,+ - 58:00:27,16.0,18,Domina Vacanze,1:57:08 1:57:08,\u25bc2,13,2004
,,+ - 58:00:27,17.0,19,Cofidis,2:03:58 2:03:58,\u25bc2,13,2004
,,+ - 58:00:27,15.0,20,Fassa Bortolo,2:04:43 2:04:43,\u25bc5,13,2004
,,+ - 58:00:27,21.0,21,R.a.g.t Semence - Mg Rover,3:45:05 3:45:05,-,13,2004
,,+ - 62:33:11,3.0,1,T-Mobile Team,185:25:00 185:25:00,\u25b22,14,2004
,,+ - 62:33:11,1.0,2,CSC ProTeam,5:28 5:28,\u25bc1,14,2004
,,+ - 62:33:11,2.0,3,US Postal Service,11:20 11:20,\u25bc1,14,2004
,,+ - 62:33:11,6.0,4,Phonak Hearing Systems,15:01 15:01,\u25b22,14,2004
,,+ - 62:33:11,4.0,5,Brioches La Boulang\xe8re,17:21 17:21,\u25bc1,14,2004
,,+ - 62:33:11,5.0,6,Illes Balears - Banesto,28:36 28:36,\u25bc1,14,2004
,,+ - 62:33:11,7.0,7,Quickstep - Davitamon,32:23 32:23,-,14,2004
,,+ - 62:33:11,9.0,8,Euskaltel - Euskadi,34:21 34:21,\u25b21,14,2004
,,+ - 62:33:11,8.0,9,Cr\xe9dit Agricole,40:27 40:27,\u25bc1,14,2004
,,+ - 62:33:11,12.0,10,Rabobank ProTeam,51:55 51:55,\u25b22,14,2004
,,+ - 62:33:11,10.0,11,Saeco,1:02:04 1:02:04,\u25bc1,14,2004
,,+ - 62:33:11,11.0,12,AG2R Pr\xe9voyance,1:03:42 1:03:42,\u25bc1,14,2004
,,+ - 62:33:11,13.0,13,Liberty Seguros,1:12:24 1:12:24,-,14,2004
,,+ - 62:33:11,14.0,14,Alessio - Bianchi,1:33:55 1:33:55,-,14,2004
,,+ - 62:33:11,15.0,15,Lotto - Domo,1:37:13 1:37:13,-,14,2004
